Date,Symbol,USD,priceInETH,Deposit Rate,aIncentivesAPY,vIncentivesAPY,totalLiquidity,utilizationRate,vEmissionPerSecond,totalVariableDebt,lifetimeDepositorsInterestEarned,availableLiquidity,aEmissionPerSecond,totalLiquidityNormalized,totalBorrowsNormalized,totalBorrowsVariableNormalized,availableLiquidityNormalized,Price in ETH
04-03-2021,WETH,2036.662316370003879816177847766294,,0.01358245913176551713,0.02131728413573638567,0.0611309353456013066,782122.782662601879912934,0.34871516385640051812,706597222222222222,272738.074312013144861692,543061803105367868904,509384.708350588735051242,706597222222222222,537.710078052815624753,29.279047651201475003,29.279047651201475003,510.152383450115831706,1
04-03-2021,DAI,1.005451451444193294664638319410586,,0.03758562322879935825,0.05518047633051977569,0.06882033072316246925,815770460.889240992646546111,0.80180487002437486171,706597222222222222,654088728.363022250678890208,1762071265070004464098066,161681732.526218741967655903,706597222222222222,459147.56223840444435906,426959.165624119091354258,426959.165624119091354258,92075.393275979947948925,0.000370385
04-03-2021,USDT,1.000258667768976529081333645855519,,0.06713741275657911829,0.13055520251113682688,0.14416429351467039256,344147865.248342,0.90560012696799514729,706597222222222222,311660350.464663,1449558445773,32487514.783679,706597222222222222,149140.543929,212163.956532,212163.956532,14428.492304,0.00037108
04-03-2021,AAVE,391.7749408914406293031847825237885,,0,0.24300838643267682784,0,495540.303626754615482258,0,0,0,0,495540.303626754615482258,706597222222222222,519.648651716679005271,0.005,0.005,519.648651716679005271,0.13845433763858725
04-04-2021,WMATIC,0.362881304000000550781243211200836,,0.02341271752199747014,0.057084717890687582,0.13241832674220172837,390354035.604950233796645911,0.43109378660117655086,706597222222222222,168279199.323988489369581426,1033494512283057396727416,222074836.280961744427064485,706597222222222222,3207385.194765657146373364,164614.801979007394022777,164614.801979007394022777,3142229.204488981684208415,0.0007482182171385
04-04-2021,WBTC,57966.71594000005701606179858405608,,0.02030059829411726672,0.04470024527222041196,0.09889731870084604907,26706.2923239,0.45198642247757935694,706597222222222222,12070.88152512,2378252992,14635.41079878,706597222222222222,9.62723262,0.21478502,0.21478502,9.56036814,13.9663623724368535
04-04-2021,USDC,1.002501121900001521596202819822309,,0.01782819204779370948,0.03245207785712829403,0.04868452799578944444,1383505446.421891,0.66657887409188729152,706597222222222222,922215502.775898,1675804044924,461289943.645993,706597222222222222,826163.548927,744801.626243,744801.626243,228402.017611,0.00037135
04-04-2021,WETH,2075.980000000003150922444000004782,,0.01358245913176551713,0.02131640639673292464,0.06112371778673633378,782154.987887960299544285,0.34874198050430960305,706597222222222222,272770.279537371564493043,543061803105367868904,509384.708350588735051242,706597222222222222,609.603419987953769077,32.326201386888375022,32.326201386888375022,579.998495820254037133,1
04-04-2021,DAI,1.003005246600000252215699310036063,,0.03758562322879935825,0.05517417421124168944,0.06881052822027760428,815863640.040928520809610016,0.80182750573599794825,706597222222222222,654181907.514709778841954113,1762071265070004464098066,161681732.526218741967655903,706597222222222222,516668.539852974592487338,545248.45502418977103781,545248.45502418977103781,85864.090983513657345734,0.000370385
04-04-2021,USDT,0.9998853870521460266660404677472393,,0.06713741275657911829,0.13052856690619446841,0.14413181618009211957,344218091.918241,0.90561938623669012551,706597222222222222,311730577.134562,1449558445773,32487514.783679,706597222222222222,179914.113201,278341.963323,278341.963323,22139.971996,0.00037108
04-04-2021,AAVE,407.7257100000001025267070366000258,,0,0.24300838643267682784,0,495540.303626754615482258,0,0,0,0,495540.303626754615482258,706597222222222222,289.701741129286692611,0.005,0.005,289.701741129286692611,0.13845433763858725
04-05-2021,WMATIC,0.369735424972212469022504753552062,,0.02341271752199747014,0.05708016897452497025,0.13239385196554528603,390385144.268670142794076643,0.43113912109287178494,706597222222222222,168310307.987708398367012158,1033494512283057396727416,222074836.280961744427064485,706597222222222222,3332834.41709652810954543,189348.059268218317668269,189348.059268218317668269,3294722.436538186154158884,0.0007482182171385
04-05-2021,WBTC,58615.62877541249607241649651642598,,0.02030059829411726672,0.04469715191812279411,0.09888217812402579424,26708.14058526,0.45202434620786887961,706597222222222222,12072.72978648,2378252992,14635.41079878,706597222222222222,10.32571252,0.22758341,0.22758341,10.25604903,13.9663623724368535
04-05-2021,USDC,1.005257846893350580924188089745623,,0.01782819204779370948,0.03245031939672811814,0.04868057052488261107,1383580417.62668,0.66659694097343098564,706597222222222222,922290473.980687,1675804044924,461289943.645993,706597222222222222,783985.734647,857964.009795,857964.009795,96801.649682,0.00037135
04-05-2021,WETH,2105.516602910000378946439531136108,,0.01358245913176551713,0.02131552862573167638,0.0611165010747260388,782187.196939816557062909,0.34876879812981383927,706597222222222222,272802.488589227822011667,543061803105367868904,509384.708350588735051242,706597222222222222,650.335342734911861136,33.192844988946178148,33.192844988946178148,622.34009156004780013,1
04-05-2021,DAI,1.001383696343996180226926641008333,,0.03758562322879935825,0.05516787262709781705,0.06880072710312250014,815956832.56644777768531665,0.80185013952554637859,706597222222222222,654275100.040229035717660747,1762071265070004464098066,161681732.526218741967655903,706597222222222222,524755.346090330123529963,583776.773305434473715225,583776.773305434473715225,74411.35689516908635178,0.000370385
04-05-2021,USDT,0.9986208141899421929682206953776464,,0.06713741275657911829,0.13050193609731687104,0.14409934607440297895,344288334.60193,0.90563864203751943625,706597222222222222,311800819.818251,1449558445773,32487514.783679,706597222222222222,170367.857519,283076.789532,283076.789532,17002.502587,0.00037108
04-05-2021,AAVE,393.8478331977982452296268945582143,,0,0.24300838643267682784,0,495540.303626754615482258,0,0,0,0,495540.303626754615482258,706597222222222222,296.487977570641328456,0.005,0.005,296.487977570641328456,0.13845433763858725
04-06-2021,WMATIC,0.3733664454000004858468207412046322,,0.02341271752199747014,0.05707561993448186911,0.13236938166910681493,390416258.73848314804749706,0.43118445681915979165,706597222222222222,168341422.457521403620432575,1033494512283057396727416,222074836.280961744427064485,706597222222222222,3868286.664972788591045353,202081.784580010323333153,202081.784580010323333153,3841443.133759962277507411,0.0007482182171385
04-06-2021,WBTC,57683.63640000003002317907347201563,,0.02030059829411726672,0.04469405851480114113,0.09886703984663781052,26709.98913188,0.45206227054163248667,706597222222222222,12074.5783331,2378252992,14635.41079878,706597222222222222,10.78216966,0.23567615,0.23567615,10.7119423,13.9663623724368535
04-06-2021,USDC,1.004807050505836450315222541224739,,0.01782819204779370948,0.03244856098335768653,0.04867661337432320001,1383655394.951766,0.66661500737177880065,706597222222222222,922365451.305773,1675804044924,461289943.645993,706597222222222222,1020372.83291,1015951.221141,1015951.221141,203242.835064,0.00037135
04-06-2021,WETH,2117.310000000002755170810600003585,,0.01358245913176551713,0.02131465082274947533,0.061109285209574142,782219.409818170652468805,0.34879561673239890177,706597222222222222,272834.701467581917417563,543061803105367868904,509384.708350588735051242,706597222222222222,706.510060820979198513,35.14953555245451516,35.14953555245451516,704.298782603999944529,1
04-06-2021,DAI,1.001911092000001303746827575921697,,0.03758562322879935825,0.05516157157821464274,0.06879092737170604557,816050038.465798763273666014,0.80187277139256585157,706597222222222222,654368305.939580021306010111,1762071265070004464098066,161681732.526218741967655903,706597222222222222,470100.416892423027640636,632943.425889619738006506,632943.425889619738006506,65374.59699895610557729,0.000370385
04-06-2021,USDT,1.000913193000001102796146915471215,,0.06713741275657911829,0.13047531008528399117,0.14406688319771979644,344358593.29941,0.90565789436991912046,706597222222222222,311871078.515731,1449558445773,32487514.783679,706597222222222222,205057.405666,310563.477613,310563.477613,41651.74617,0.00037108
04-06-2021,AAVE,401.4659400115647849834355494443257,,0,0.24300838643267682784,0,495540.303626754615482258,0,0,0,0,495540.303626754615482258,706597222222222222,302.698025094560495691,0.005,0.005,302.698025094560495691,0.13845433763858725
04-07-2021,WMATIC,0.3422683922109271653768764163970576,,0.02341271752199747014,0.057071070770790832,0.13234491585293401665,390447379.014389249556907163,0.43122979377772294384,706597222222222222,168372542.733427505129842678,1033494512283057396727416,222074836.280961744427064485,706597222222222222,4840335.721237654573793863,205698.691700518057641623,205698.691700518057641623,4824686.47696857957066175,0.0007482182171385
04-07-2021,WBTC,56395.16479499132009568997925761224,,0.02030059829411726672,0.04469096506239823882,0.09885190386886263558,26711.83796374,0.45210019547711966088,706597222222222222,12076.42716496,2378252992,14635.41079878,706597222222222222,9.80182543,0.26730315,0.26730315,9.74004085,13.9663623724368535
04-07-2021,USDC,0.9917333529987370279502743262446489,,0.01782819204779370948,0.03244680261703271035,0.04867265654411191495,1383730378.397148,0.66663307328676931613,706597222222222222,922440434.751155,1675804044924,461289943.645993,706597222222222222,906914.881014,1083188.529412,1083188.529412,131245.715042,0.00037135
04-07-2021,WETH,2005.540000000003550768459200006287,,0.01358245933895078895,0.02131377295113591057,0.0611020701939785193,782251.627868772629656443,0.34882243569607136056,706597222222222222,272866.918160402084051987,543065176585816515637,509384.709708370545604456,706597222222222222,691.698830543163484557,39.637552410659729143,39.637552410659729143,688.39931209653416636,1
04-07-2021,DAI,0.9966969482868314258451285571294796,,0.03758562322879935825,0.05515527106471854033,0.06878112902603695432,816143257.738981477574658106,0.80189540133660246251,706597222222222222,654461525.212762735607002203,1762071265070004464098066,161681732.526218741967655903,706597222222222222,526113.491640798365176451,680297.390456424112696339,680297.390456424112696339,113104.397807362780530031,0.000370385
04-07-2021,USDT,0.9981572580000017672174621438431288,,0.06713745614749371752,0.13044869046733954462,0.14403442856685361219,344428863.79547,0.9056771479243364083,706597222222222222,311941351.025101,1449564364396,32487512.770369,706597222222222222,204268.275157,371946.54078,371946.54078,57713.339246,0.00037108
04-07-2021,AAVE,354.5435868940161127737659821354226,,0,0.24300838643267682784,0,495540.303626754615482258,0,0,0,0,495540.303626754615482258,706597222222222222,316.935913307262089027,0.005,0.005,316.935913307262089027,0.13845433763858725
04-08-2021,WMATIC,0.3582265128594256077675004192900662,,0.02341271538715024457,0.05706650087580225729,0.13232041495414093812,390478646.10617297905595148,0.43127510517239633073,706597222222222222,168403719.167014678507236693,1033497999841622783714228,222074926.939158300548714787,706597222222222222,5241498.467846366367123158,714514.016011181288264294,714514.016011181288264294,5218192.427539607393273134,0.0007482182171385
04-08-2021,WBTC,58049.53901068607830250292288591274,,0.02030059839502295754,0.04468787126812485151,0.09883677019243504413,26713.68725593,0.45213811804167247485,706597222222222222,12078.27628185,2378266783,14635.41097408,706597222222222222,10.32138544,0.39101476,0.39101476,10.25941037,13.9663623724368535
04-08-2021,USDC,1.0048682079482124197673676918728,,0.01782819227500133919,0.03244504440784525752,0.04866870003546221337,1383805363.267986,0.66665114096337754064,706597222222222222,922515424.293844,1675810314731,461289938.974142,706597222222222222,1075577.233194,1255504.241246,1255504.241246,138059.93333,0.00037135
04-08-2021,WETH,2080.226461260001500158102870216158,,0.01358245933895078895,0.02131289508423873198,0.06109485602249951387,782283.848400364224483125,0.34884925625145582315,706597222222222222,272899.138691993678878669,543065176585816515637,509384.709708370545604456,706597222222222222,758.193188577480131435,42.343896811997297431,42.343896811997297431,753.749004025733280144,1
04-08-2021,DAI,1.005976714400724125461456967007832,,0.03758562322879935825,0.05514897108673577328,0.06877133206612376533,816236490.385995920588292928,0.80191802935720270316,706597222222222222,654554757.859777178620637025,1762071265070004464098066,161681732.526218741967655903,706597222222222222,497693.777754459525553401,696279.367221379867377038,696279.367221379867377038,99083.093635479518552162,0.000370385
04-08-2021,USDT,1.00115058901060092198109016834893,,0.06713742005892974139,0.13042207321820434473,0.1440019805911504099,344499156.719442,0.90569638474972049442,706597222222222222,312011640.790126,1449567323709,32487515.929316,706597222222222222,308264.378063,453926.531627,453926.531627,107720.662443,0.00037108
04-08-2021,AAVE,360.2599957213530361829355567321745,,0,0.24300838643267682784,0,495540.303626754615482258,0,0,0,0,495540.303626754615482258,706597222222222222,316.435913307262089027,0.005,0.005,316.435913307262089027,0.13845433763858725
04-09-2021,WMATIC,0.3642323546299513468285810169586065,,0.02341271538715024457,0.05706195146764670826,0.13229595810707164662,390509778.002146960721946926,0.43132044458580146518,706597222222222222,168434851.062988660173232139,1033497999841622783714228,222074926.939158300548714787,706597222222222222,5329568.931793828221424585,717245.590324434411024941,717245.590324434411024941,5305210.651856084592067032,0.0007482182171385
04-09-2021,WBTC,58334.09536696537389221325581716947,,0.02030059839502295754,0.04468477771789437165,0.09882163881377003641,26715.53665829,0.45217604417695500771,706597222222222222,12080.12568421,2378266783,14635.41097408,706597222222222222,10.54803639,0.39962227,0.39962227,10.47758231,13.9663623724368535
04-09-2021,USDC,0.9981407217695074985266069923700845,,0.01782819227500133919,0.03244328613563519408,0.04866474384592388144,1383880358.954434,0.66666920591122389724,706597222222222222,922590419.980292,1675810314731,461289938.974142,706597222222222222,1112551.97071,1374803.524568,1374803.524568,70371.108523,0.00037135
04-09-2021,WETH,2069.972463230003107686866429635181,,0.01358245933895078895,0.02131201718541109099,0.06108764269788963094,782316.072758453766857735,0.34887607778237853446,706597222222222222,272931.363050083221253279,543065176585816515637,509384.709708370545604456,706597222222222222,963.7052355170637495,79.663042851300334555,79.663042851300334555,959.766364274726321965,1
04-09-2021,DAI,0.9919803517000002286018720492650527,,0.03758562322879935825,0.05514267164439249472,0.06876153649197484279,816329736.406842092314570479,0.80194065545391346147,706597222222222222,654648003.880623350346914576,1762071265070004464098066,161681732.526218741967655903,706597222222222222,516156.01121836969064048,746231.477491185470302336,746231.477491185470302336,81996.786382318806666557,0.000370385
04-09-2021,USDT,0.9997587288000002303943990519600531,,0.06762577037680800226,0.13041871404075188227,0.14398051336765702016,344508029.938352,0.90580809159726482204,706597222222222222,312058161.138392,1449570283021,32449868.79996,706597222222222222,316708.667257,624376.75668,624376.75668,27642.784654,0.00037108
04-09-2021,AAVE,360.8213920000004844063269739206503,,0,0.24300838643267682784,0,495540.303626754615482258,0,0,0,0,495540.303626754615482258,706597222222222222,316.573080800205578433,0.005,0.005,316.573080800205578433,0.13845433763858725
04-10-2021,WMATIC,0.3598828412861412979042942690153191,,0.02341271538715024457,0.05705740193654050126,0.13227150574040349601,390540915.704215392414407326,0.43136578522453317382,706597222222222222,168465988.765057091865692539,1033497999841622783714228,222074926.939158300548714787,706597222222222222,5252059.373287622989044602,730254.542613507995077123,730254.542613507995077123,5226300.948270268918561219,0.0007482182171385
04-10-2021,WBTC,59430.261136230543278741765574381,,0.02030059852381344823,0.04468168395812758381,0.0988065097369740151,26717.38644203,0.452213969272587489,706597222222222222,12081.97537154,2378277126,14635.41107049,706597222222222222,10.98975872,0.63820762,0.63820762,10.68070464,13.9663623724368535
04-10-2021,USDC,1.003683632990330813273590025632095,,0.01782947721299716274,0.03244270260623570569,0.04866079456478845129,1383905250.064297,0.66671132061028127628,706597222222222222,922665296.869869,1675815017086,461239953.194428,706597222222222222,1163234.45826,1452208.903636,1452208.903636,125656.018747,0.00037135
04-10-2021,WETH,2137.498153570003435713412611023288,,0.01358245933895078895,0.02131113925466981468,0.06108043022015229907,782348.300943041256780272,0.34890290028832539368,706597222222222222,272963.591234670711175816,543065176585816515637,509384.709708370545604456,706597222222222222,982.043505061242346922,81.418103453521811697,81.418103453521811697,978.100578428970753188,1
04-10-2021,DAI,1.008315931450001752145552501010795,,0.03758562322879935825,0.05513637273781474752,0.06875174230359837631,816422995.801519992753490759,0.8019632796262820215,706597222222222222,654741263.275301250785834856,1762071265070004464098066,161681732.526218741967655903,706597222222222222,574534.006842644440924975,769783.573560819261050972,769783.573560819261050972,119872.608013426327837485,0.000370385
04-10-2021,USDT,1.000477564589075720138566579012883,,0.06762577037680800226,0.1303919091123018437,0.14394784458296227836,344578851.150771,0.90582745083864270419,706597222222222222,312128982.350811,1449570283021,32449868.79996,706597222222222222,325456.441181,651184.529979,651184.529979,24596.602497,0.00037108
04-10-2021,AAVE,368.0293401124198928900962759490812,,0,0.24300838643267682784,0,495540.303626754615482258,0,0,0,0,495540.303626754615482258,706597222222222222,306.241176006790842006,0.005,0.005,306.241176006790842006,0.13845433763858725
04-11-2021,WMATIC,0.3694940925962029129322889622471441,,0.02341271538715024457,0.05705285228271593717,0.13224705785418034498,390572059.21237827413333268,0.43141112708627634567,706597222222222222,168497132.273219973584617893,1033497999841622783714228,222074926.939158300548714787,706597222222222222,5338191.736099389829862344,752299.238675397254691192,752299.238675397254691192,5311078.361753363290762111,0.00074247
04-11-2021,WBTC,59712.03095415471945572939223651077,,0.02030059857440265326,0.04433534506298210254,0.09803241410716839053,26719.23650235,0.45225189511823094371,706597222222222222,12083.8253443,2378284021,14635.41115805,706597222222222222,14.99470831,0.67144433,0.67144433,14.67219473,13.9663623724368535
04-11-2021,USDC,1.004553772842880111823325193656144,,0.01782947686771260742,0.03219171499156055266,0.04828303071104420071,1383980276.233062,0.66672937712248994357,706597222222222222,922740307.522681,1675818152102,461239968.710381,706597222222222222,1472167.785991,1682500.836658,1682500.836658,288361.744977,0.00037135
04-11-2021,WETH,2143.304229820001398880355573517576,,0.01358245959974645173,0.02114654426187287702,0.0606040210858817762,782380.535685441469204365,0.3489297225328691092,706597222222222222,272995.823231838590403311,543069899458546076700,509384.712453602878801054,706597222222222222,1099.095512717855124463,84.481265725307982455,84.481265725307982455,1093.792423193719868845,1
04-11-2021,DAI,1.000748921250166389241249424572066,,0.03758562322879935825,0.05470653530985201307,0.06821383665477049118,816516268.570029621905053769,0.80198590187385606323,706597222222222222,654834536.043810879937397866,1762071265070004464098066,161681732.526218741967655903,706597222222222222,586170.708545441108029746,797284.658781618805344175,797284.658781618805344175,115456.392793266976339389,0.000370385
04-11-2021,USDT,1.002983682394246237031132050903807,,0.06762581173941310275,0.12936357530221560698,0.14280954971790922937,344649684.4955,0.9058468117695674567,706597222222222222,312199817.877636,1449574753793,32449866.617864,706597222222222222,386858.631834,675188.864444,675188.864444,76362.859836,0.00037108
04-11-2021,AAVE,371.3572190411140332539114887687484,,0,0.24115606412110446655,0,495510.303626754615482258,0,0,0,0,495510.303626754615482258,706597222222222222,316.88560548378158198,0.005,0.005,316.88560548378158198,0.13845433763858725
04-12-2021,WMATIC,0.3584421850567103180676142623391563,,0.02341271538715024457,0.05704830250640525369,0.13222261444844509363,390603208.526635605878722988,0.431456470168716499,706597222222222222,168528281.587477305330008201,1033497999841622783714228,222074926.939158300548714787,706597222222222222,5691092.58336493228349139,853699.697177318214010156,853699.697177318214010156,5583210.686074744507542534,0.00074247
04-12-2021,WBTC,60362.86956836180684500143119209451,,0.02030059857440265326,0.0443322751342754418,0.09801740582180382865,26721.08676045,0.45228982304297827068,706597222222222222,12085.6756024,2378284021,14635.41115805,706597222222222222,15.79426748,1.07047325,1.07047325,15.47686452,13.9663623724368535
04-12-2021,USDC,0.999021638523610001341121323665959,,0.01782947686771260742,0.03218997017867295727,0.04827910572685288522,1384055292.97302,0.66674744061733655459,706597222222222222,922815324.262639,1675818152102,461239968.710381,706597222222222222,1511862.299377,1904743.986908,1904743.986908,224523.161758,0.00037135
04-12-2021,WETH,2145.204291440004297490060819553272,,0.01358245959974645173,0.02114567301258154891,0.06059686569897488493,782412.771523329403827373,0.3489565469875328803,706597222222222222,273028.059069726525026319,543069899458546076700,509384.712453602878801054,706597222222222222,1140.84776535543790899,85.406373417446573131,85.406373417446573131,1136.319354231054815392,1
04-12-2021,DAI,0.9997402819612424027807804940405093,,0.03758562322879935825,0.05470028585855614268,0.0682041204609239907,816609554.712370979769259508,0.80200852219618366241,706597222222222222,654927822.186152237801603605,1762071265070004464098066,161681732.526218741967655903,706597222222222222,585169.838814967586906535,808868.330177228587669032,808868.330177228587669032,103399.593028391655179381,0.000370385
04-12-2021,USDT,1.001702454284394615318518256227438,,0.06762581173941310275,0.12933698595670213627,0.1427771464471898592,344720538.238336,0.9058661639840312675,706597222222222222,312270671.620472,1449574753793,32449866.617864,706597222222222222,371042.582173,703824.79842,703824.79842,38762.607426,0.00037108
04-12-2021,AAVE,396.6277224301447993647422907527487,,0,0.24115606412110446655,0,495510.303626754615482258,0,0,0,0,495510.303626754615482258,706597222222222222,824.97280633553305697,0.005,0.005,824.97280633553305697,0.13845433763858725
04-13-2021,WMATIC,0.4187968999055175209676997516807908,,0.02341279874418161,0.05704375317903290568,0.13219794399096076141,390634359.735475250189679809,0.43150257452516326885,706597222222222222,168559731.923846346855286787,1033501487400795741073488,222074627.811628903334393022,706597222222222222,9049184.871403293024359573,1570432.871037518300446854,1570432.871037518300446854,8283258.374558160342488882,0.000742525934148223
04-13-2021,WBTC,63264.18678434585228217311718083199,,0.02030059857440265326,0.0443325447083482444,0.09800978285164705901,26722.93730381,0.45232775156182517655,706597222222222222,12087.52614576,2378284021,14635.41115805,706597222222222222,54.99061192,10.99603756,10.99603756,45.51850062,13.9663623724368535
04-13-2021,USDC,1.000990832814593723226839476776583,,0.01782947686771260742,0.03219065031994121114,0.04827881788244393423,1384130315.833715,0.66676550362777192561,706597222222222222,922890347.123334,1675818152102,461239968.710381,706597222222222222,3209413.360767,2792347.136385,2792347.136385,1227818.375003,0.00037135
04-13-2021,WETH,2300.070847460003959620495121269721,,0.01358245959974645173,0.02114639468017374262,0.06059427569226988708,782445.011187715432967031,0.34898337241567892023,706597222222222222,273060.298734112554165977,543069899458546076700,509384.712453602878801054,706597222222222222,2150.658614186433567656,266.56469326678837724,266.56469326678837724,1988.467263229900921306,1
04-13-2021,DAI,1.006271037950317028655313789618992,,0.03758562322879935825,0.05469815732713714087,0.06819954308346125479,816702854.228544066346107976,0.80203114059281329042,706597222222222222,655021121.702325324378452073,1762071265070004464098066,161681732.526218741967655903,706597222222222222,1402951.701640191383804337,1471154.793116499850643343,1471154.793116499850643343,380460.57015265409613931,0.000370385
04-13-2021,USDT,1.002470138024578307150636528927458,,0.06762581173941310275,0.12874536210075136902,0.14212100789649709146,344791408.225281,0.90588551267883741992,706597222222222222,312341541.607417,1449574753793,32449866.617864,706597222222222222,785957.15311,918282.198217,918282.198217,263153.411898,0.000372736678895357
04-13-2021,AAVE,398.9563967724935364090210775447549,,0,0.24117423166866251624,0,495510.303626754615482258,0,0,0,0,495510.303626754615482258,706597222222222222,3569.432479936851221757,0.005,0.005,3569.432479936851221757,0.13845433763858725
04-14-2021,WMATIC,0.4152643629677565734953215004783464,,0.02341195978357380054,0.0570391810688038889,0.13217582479213185301,390665671.954874010248503781,0.43154019396896027979,706597222222222222,168587939.852420536474213476,1033502649924670229014531,222077732.102453473774290305,706597222222222222,71636732.330309363840302109,41120757.888667785721893927,41120757.888667785721893927,39017603.615470317076044105,0.000742525934148223
